GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P,GENE_NAME
79947,1,26422282,26481306,156,37,625725,0.65872,0.25504,DHDDS
3151,1,26462411,26486642,67,19,631456,0.21832,0.41358999999999996,HMGN2
6195,1,26519758,26585030,217,40,626243,0.032902999999999995,0.48688000000000003,RPS6KA1
101928728,1,26682063,26706405,57,19,597738,-0.62957,0.73551,LOC101928728
8289,1,26686031,26792110,256,24,605519,-0.63825,0.73835,ARID1A
55650,1,26777963,26808403,57,21,597464,-0.46597,0.67938,PIGV
84243,1,26816710,26865720,126,29,596537,0.27235,0.39268000000000003,ZDHHC18
2810,1,26853142,26874456,57,14,583443,0.38619000000000003,0.34968,SFN
54707,1,26869382,26900378,74,17,610811,0.56414,0.28633000000000003,GPN2
63906,1,26880488,26911065,68,18,610588,0.37734,0.35296,GPATCH3
10726,1,26901128,26956871,139,31,601283,0.08648600000000001,0.46553999999999995,NUDC
8431,1,26901484,26924076,70,17,602990,-0.72432,0.76557,NR0B2
126695,1,26939556,26970484,55,13,607955,0.38016,0.35191,KDF1
388610,1,26983667,27010886,55,15,609757,1.5692,0.058296,TRNP1
115572,1,26995020,27022842,52,25,594935,1.5128,0.065171,FAM46B
6548,1,27088809,27165130,163,31,602667,1.1079,0.13395,SLC9A1
23038,1,27224516,27318633,239,37,596401,3.4432,0.00028741,WDTC1
84065,1,27312145,27346400,121,36,611596,3.4010000000000002,0.00033572,TMEM222
84958,1,27331992,27363932,129,33,618915,3.3049,0.00047497,SYTL1
9064,1,27345179,27378014,107,35,621984,3.0643,0.0010909000000000001,MAP3K6
8547,1,27359110,27384825,65,28,617990,2.7475,0.003003,FCN3
388611,1,27369100,27393333,48,21,603528,2.0144,0.021985,CD164L2
2827,1,27382644,27405814,51,23,594960,1.9668,0.024605000000000002,GPR3
10163,1,27394226,27500187,272,58,594661,2.434,0.0074670000000000005,WASF2
27245,1,27524245,27614178,187,50,597033,1.6433,0.050166,AHDC1
2268,1,27602289,27645561,116,30,605520,-0.53184,0.70258,FGR
2537,1,27656061,27682213,81,25,605035,-0.11124,0.5442899999999999,IFI6
199870,1,27715979,27772915,157,16,613646,-0.57093,0.7159800000000001,FAM76A
23673,1,27763183,27834452,187,33,581644,-0.10372,0.5413,STX12
5511,1,27820741,27861672,99,22,593760,0.10569,0.45791000000000004,PPP1R8
9473,1,27862543,27896685,141,28,629183,2.8082,0.0024908,THEMIS2
6118,1,27881524,27924797,200,24,617532,2.5002,0.0062057,RPA2
27293,1,27924948,27969157,227,32,626842,1.2102,0.1131,SMPDL3B
55113,1,27949462,27978096,107,33,617980,-0.18354,0.57281,XKR8
2140,1,27960344,28098675,553,41,612043,-0.58717,0.72146,EYA3
5724,1,28137166,28203936,175,50,601604,0.47797,0.31634,PTAFR
22826,1,28190278,28243031,216,23,630211,0.78795,0.21536,DNAJC8
93974,1,28226091,28248105,104,11,625357,0.9076799999999999,0.18202000000000002,ATPIF1
83667,1,28249452,28292491,168,29,618239,-0.065121,0.52596,SESN2
54797,1,28319002,28345967,79,25,610793,-0.89517,0.81465,MED18
65979,1,28359582,28510369,638,19,623112,0.14722000000000002,0.44148000000000004,PHACTR4
1104,1,28495943,28549196,201,25,607572,-0.038345,0.5152899999999999,RCC1
54952,1,28543017,28588545,124,30,613508,0.56966,0.28445,TRNAU1AP
115273,1,28582200,28604586,55,27,594293,-0.23949,0.59464,RAB42
6883,1,28593096,28653109,159,44,594162,-0.18608,0.57381,TAF12
10691,1,28658722,28725603,177,32,609238,1.2405,0.10739000000000001,GMEB1
105376911,1,28667907,28691528,56,18,616109,1.3081,0.095416,LOC105376911
51441,1,28726621,28779775,162,34,612306,0.095131,0.46211,YTHDF2
4985,1,28802142,28873696,297,36,621289,0.6313300000000001,0.26391,OPRD1
2035,1,28877091,29130046,776,48,619649,-0.78375,0.78341,EPB41
399474,1,29109425,29139134,115,25,612198,-0.26842,0.6058100000000001,TMEM200B
6429,1,29137738,29192125,192,39,614935,1.2079,0.11354000000000002,SRSF4
51102,1,29157696,29240958,300,36,624724,1.2705,0.10196000000000001,MECR
10076,1,29226516,29336813,403,58,629454,1.2545,0.10484,PTPRU
4146,1,30701277,30733585,167,19,636536,-0.82265,0.79465,MATN1
7805,1,30722468,30767836,191,58,626058,1.6313,0.051410000000000004,LAPTM5
9672,1,30859466,30919735,257,65,621544,0.33668000000000003,0.36818,SDC3
9698,1,30921506,31075717,584,41,623573,1.4637,0.071633,PUM1
79570,1,31169745,31249887,412,34,612762,2.9808,0.0014376,NKAIN1
9410,1,31249568,31306797,239,25,619016,0.91875,0.17911,SNRNP40
51538,1,31286982,31375722,313,24,628583,0.8742,0.19100999999999999,ZCCHC17
2170,1,31350418,31383283,111,20,618125,1.2911,0.098334,FABP3
347735,1,31399565,31444680,230,28,632780,1.0526,0.14626,SERINC2
64129,1,31566384,31597686,76,30,629175,-0.27592,0.60869,TINAGL1
3061,1,31607689,31642519,92,12,631924,1.8158,0.034704,HCRTR1
553115,1,31619862,31655237,93,15,625969,1.5853,0.056446,PEF1
1307,1,31642247,31714167,251,56,617104,2.145,0.015977,COL16A1
576,1,31717105,31774063,190,26,601667,-0.12197000000000001,0.5485399999999999,ADGRB2
90853,1,31780422,31826051,164,28,637402,-0.064177,0.52559,SPOCD1
8073,1,31896421,31948387,136,36,601345,0.086576,0.4655,PTP4A2
10657,1,32003694,32070859,111,50,606961,0.43488999999999994,0.33182,KHDRBS1
55116,1,32062031,32112866,120,27,605649,1.1057,0.13442,TMEM39B
23633,1,32098043,32186568,210,36,595172,0.53063,0.29784,KPNA6
200081,1,32169695,32208285,91,24,605581,0.8770399999999999,0.19022999999999998,TXLNA
79140,1,32190386,32215390,67,23,611489,0.66986,0.25146999999999997,CCDC28B
56063,1,32194806,32232353,99,26,608934,0.6744399999999999,0.25001999999999996,TMEM234
55721,1,32195635,32218687,67,27,606722,0.39196,0.34754,IQCC
149069,1,32199094,32226196,78,23,609681,0.9943200000000001,0.16003,DCDC2B
8668,1,32211867,32241604,82,17,618031,0.68945,0.24527,EIF3I
84734,1,32237217,32258860,69,17,616135,0.095551,0.46193999999999996,FAM167B
3932,1,32241239,32296170,132,52,598794,-0.18874000000000002,0.57485,LCK
3065,1,32282107,32343628,100,61,589702,-0.54428,0.7068800000000001,HDAC1
65108,1,32323829,32346239,34,27,596649,1.0232,0.1531,MARCKSL1
100128071,1,32351270,32372243,30,19,574590,1.0367,0.14994000000000002,FAM229A
81629,1,32352261,32374325,32,21,568608,0.69438,0.24372,TSSK3
55108,1,32354633,32404461,82,46,579567,0.28775,0.38677,BSDC1
728116,1,32455057,32497859,91,27,613554,-1.2266,0.89002,ZBTB8B
653121,1,32529145,32615950,275,23,627582,-0.08544,0.53404,ZBTB8A
339487,1,32610820,32661013,204,19,607521,0.031682,0.48736,ZBTB8OS
5928,1,32641148,32696211,231,19,605545,-0.24509,0.5968100000000001,RBBP4
81493,1,32669906,32712760,167,20,601529,-0.020478,0.50817,SYNC
57648,1,32731911,32784970,141,42,609024,1.1954,0.11597,KIAA1522
8565,1,32765239,32828032,184,33,608556,1.5832,0.056685,YARS
64766,1,32806767,32868879,167,38,617408,2.1585,0.015444999999999999,S100PBP
252995,1,32852268,32882492,79,26,614901,2.1958,0.014053,FNDC5
3208,1,32876087,32904646,83,31,612300,2.0854,0.018518,HPCA
113452,1,32884595,32911435,60,19,614046,2.1329,0.016465999999999998,TMEM54
127544,1,32922498,32975266,171,30,608744,2.6996,0.0034708,RNF19B
204,1,32997940,33046911,138,27,629399,0.5452899999999999,0.29278000000000004,AK2
113451,1,33071110,33188892,365,40,619446,1.624,0.052191999999999995,AZIN2
55223,1,33135399,33192070,209,26,613248,1.736,0.041283999999999994,TRIM62
149076,1,33246307,33310720,191,37,602471,2.5906,0.004790699999999999,ZNF362
127550,1,33296766,33331098,137,27,614472,4.6316,1.8141e-06,A3GALT2
1912,1,33313623,33440610,509,33,630497,5.4105,3.1425e-08,PHC2
7579,1,33462631,33510693,166,26,622904,-0.50752,0.6941,ZSCAN20
114784,1,33503999,34175842,2848,248,622984,2.4516,0.0071119,CSMD2
127540,1,33850475,33874791,89,27,621247,1.4967,0.067238,HMGB4
84970,1,34156883,34229131,360,60,627741,0.92866,0.17653,C1orf94
2709,1,34745046,34768512,128,32,635271,0.18097,0.4282,GJB5
127534,1,34749741,34773724,124,25,638968,0.31945,0.37469,GJB4
2707,1,34771189,34796366,103,20,640353,1.5226,0.063924,GJB3
2701,1,34782958,34805750,116,23,621222,2.2343,0.012731000000000001,GJA4
113444,1,34840362,34869816,105,36,629172,0.27462,0.3918,SMIM12
58512,1,34852120,34939585,227,73,612661,0.69987,0.242,DLGAP3
100506144,1,34971526,34995347,77,15,579130,0.86995,0.19216,ZMYM6NB
9204,1,34976165,35041968,200,20,590471,0.42496999999999996,0.33543,ZMYM6
79830,1,35049786,35125859,237,41,586295,0.33575,0.36853,ZMYM1
6421,1,35166380,35203158,177,23,604523,-1.0916,0.86249,SFPQ
9202,1,35258714,35431944,479,51,599231,0.30073,0.38181,ZMYM4
79932,1,35423490,35567670,376,45,599865,0.061024,0.47567,KIAA0319L
23154,1,35547792,35576779,65,19,625273,0.29307,0.38474,NCDN
339488,1,35563370,35605328,111,31,604465,0.032964999999999994,0.48685,TFAP2E
5690,1,35589541,35651844,139,33,583402,-0.071003,0.5283,PSMB2
127703,1,35703875,35729189,63,18,608433,1.5929,0.055596000000000007,C1orf216
63967,1,35710691,35779997,160,29,592384,1.4516,0.073301,CLSPN
192670,1,35797630,35867890,160,39,592804,1.361,0.08676,AGO4
26523,1,35859791,35934298,188,52,596474,1.8430000000000002,0.032666,AGO1
192669,1,35913403,36066747,328,43,593034,1.555,0.059979,AGO3
27285,1,36074075,36098276,76,20,625148,-0.19122,0.57582,TEKT2
54936,1,36078852,36103932,85,22,629455,0.053623000000000004,0.47862,ADPRHL2
1296,1,36085236,36135770,174,37,621024,-0.016138999999999997,0.50644,COL8A2
27095,1,36126569,36166053,132,23,617402,-0.7626,0.77715,TRAPPC3
55700,1,36145965,36190849,165,28,616278,-0.6854399999999999,0.75347,MAP7D1
9967,1,36214416,36315357,248,42,594753,1.3982,0.081027,THRAP3
79729,1,36295726,36331962,102,30,609840,1.5008,0.066706,SH3D21
55194,1,36312030,36334154,72,28,611960,1.2837,0.099617,EVA1B
83931,1,36329619,36395927,214,54,601849,1.2109999999999999,0.11294000000000001,STK40
84967,1,36383420,36407959,141,19,619097,0.23235999999999998,0.40813,LSM10
127700,1,36407906,36460485,314,19,634697,-1.0118,0.84419,OSCP1
64960,1,36445761,36474439,155,23,633401,-0.85039,0.80245,MRPS15
1441,1,36456043,36493314,160,37,624908,-1.0083,0.84334,CSF3R
2899,1,36785527,37044548,855,108,623154,2.6180000000000003,0.0044228,GRIK3
80149,1,37463455,37494377,117,35,619676,1.7833,0.037272,ZC3H12A
64769,1,37479960,37524819,194,39,619472,0.65145,0.25738,MEAF6
79753,1,37524449,37564344,131,32,634163,0.97205,0.16551,SNIP1
7802,1,37546919,37576857,113,27,635567,0.95783,0.16907,DNALI1
29889,1,37556812,37605985,177,35,626650,1.0744,0.14131,GNL2
284654,1,37601350,37644923,175,42,626368,1.4617,0.071907,RSPO1
54955,1,37671570,37702336,124,23,623904,-0.43523,0.6683,C1orf109
55143,1,37682401,37719719,157,19,626141,-0.65027,0.74224,CDCA8
284656,1,37703886,37775152,353,38,633330,0.9188700000000001,0.17908,EPHA10
149175,1,37783820,37811606,83,22,619751,0.12944,0.4485,MANEAL
79693,1,37792942,37818193,51,17,615308,-0.26666,0.6051300000000001,YRDC
127687,1,37797801,37819454,48,15,615565,0.11732999999999999,0.4533,C1orf122
4520,1,37799567,37869624,194,39,619479,0.13666,0.44565,MTF1
3633,1,37850697,37957084,385,46,612166,-0.57163,0.71621,INPP5B
10946,1,37946975,38000490,225,35,616677,-0.57003,0.71567,SF3A3
2275,1,37986770,38015515,110,45,613041,0.18963,0.4248,FHL3
51118,1,38002712,38034825,94,35,615772,0.15106,0.43996,UTP11L
5453,1,38033851,38056778,70,17,630255,0.071015,0.47168999999999994,POU3F1
64121,1,38828197,38869823,165,38,601440,0.9361200000000001,0.17461,RRAGC
26292,1,38852490,38883378,117,29,608508,0.55658,0.28891,MYCBP
81025,1,38864067,38891626,120,21,618124,0.8326399999999999,0.20252,GJA9
54933,1,38875806,38951830,367,52,619774,1.1041,0.13477,RHBDL2
79647,1,38981244,39016065,181,23,624478,1.0515,0.14652,AKIRIN1
4725,1,39016295,39044636,170,20,608164,0.5574,0.28863,NDUFS5
23499,1,39071417,39497138,1379,57,618185,0.95881,0.16883,MACF1
643314,1,39399504,39426482,68,23,616175,1.1493,0.12522,KIAA0754
105378950,1,39478834,39501993,98,24,599627,0.31423,0.37667,LOC105378950
353500,1,39481634,39539869,249,48,592047,1.2974,0.09724400000000001,BMP8A
8761,1,39550813,39586849,137,29,626397,1.014,0.1553,PABPC4
26508,1,39613431,39649676,138,41,638145,1.8955,0.029013999999999998,HEYL
84618,1,39649121,39682038,113,28,631961,1.7314,0.041691000000000006,NT5C1A
51440,1,39668648,39701710,174,33,635500,1.71,0.043631,HPCAL4
10450,1,39728845,39773914,151,33,612372,2.0506,0.020155000000000003,PPIE
656,1,39747182,39798861,285,30,611803,2.1285,0.016649,BMP8B
64064,1,39759525,39781348,87,24,576180,1.6792,0.046556,OXCT2
105378951,1,39774636,39818042,303,25,612498,1.9959,0.022972,LOC105378951
101929536,1,39778982,39800171,174,18,620089,1.9076,0.028219,LOC101929536
54802,1,39831031,39893511,256,27,631378,2.3097,0.010453,TRIT1
4610,1,39885424,39912015,97,27,640855,2.7797,0.0027206999999999995,MYCL
84879,1,39945112,39979968,123,39,618713,1.3829,0.083347,MFSD2A
10487,1,40030240,40082649,238,22,626715,-1.2593,0.89604,CAP1
5538,1,40062710,40107470,194,25,630682,-1.681,0.9536100000000001,PPT1
6018,1,40151369,40250921,205,49,613065,-0.72437,0.76558,RLF
127391,1,40237901,40261693,54,24,624883,-0.70732,0.76031,TMCO2
10269,1,40248050,40304184,144,45,618460,-0.6826,0.75257,ZMPSTE24
1298,1,40290487,40327690,171,29,637118,0.27483,0.39171999999999996,COL9A2
64744,1,40334844,40433326,338,51,634287,1.0598,0.14461,SMAP2
65243,1,40440086,40473718,192,46,625108,2.1185,0.017065,ZFP69B
339559,1,40467220,40506343,166,32,613439,0.09134500000000001,0.46361,ZFP69
64789,1,40498719,40527725,135,22,625444,-0.47835,0.6838,EXO5
127396,1,40521155,40558169,194,21,631021,-0.41026,0.6591899999999999,ZNF684
9783,1,40610680,40702084,315,43,633746,3.2527,0.00057154,RIMS3
4802,1,40681570,40781603,351,31,631744,2.3579,0.009190299999999998,NFYC
9132,1,40774012,40850452,328,66,629475,1.4099,0.07927999999999999,KCNQ4
163732,1,40851056,40872346,128,26,640516,1.7541,0.039711,CITED4
1503,1,40969299,41022565,206,43,631725,3.9323,4.2068000000000004e-05,CTPS1
200172,1,41005597,41033444,112,27,637407,3.6255,0.00014422,SLFNL1
22955,1,41017199,41252159,857,42,623032,3.2682,0.00054123,SCMH1
100132074,1,41351931,41393591,176,47,627659,2.5918,0.0047732,FOXO6
101929901,1,41365004,41390923,112,26,632587,2.285,0.011156000000000001,LOC101929901
1907,1,41468775,41494683,137,32,628047,2.5835,0.0048902,EDN2
59269,1,41496365,42045931,2149,116,626134,2.8127,0.0024563000000000002,HIVEP3
2981,1,42143421,42165824,76,20,629155,-1.2635,0.8968,GUCA2B
2980,1,42152691,42174724,81,24,622326,0.025910000000000002,0.48966000000000004,GUCA2A
22887,1,42166539,42345877,491,37,622109,0.73097,0.2324,FOXJ3
284716,1,42370797,42434229,257,22,633149,-0.522,0.69917,RIMKLA
84217,1,42420329,42466267,171,19,635525,0.53023,0.29798,ZMYND12
79717,1,42446341,42483381,121,15,619615,0.41748,0.33816,PPCS
728621,1,42453318,42664664,817,31,629166,0.99521,0.15982000000000002,CCDC30
10465,1,42647770,42691654,123,26,627184,2.024,0.021484,PPIH
4904,1,42672389,42712363,117,27,628366,1.8486,0.032255,YBX1
149461,1,42723093,42750254,83,21,627576,0.67328,0.25038,CLDN19
64175,1,42736335,42777084,131,32,629712,0.80537,0.2103,P3H1
79078,1,42757245,42785742,94,28,631675,0.29778000000000004,0.38294,C1orf50
100129924,1,42777990,42808230,91,24,637794,0.017974,0.49283000000000005,LOC100129924
374969,1,42797052,42827388,115,28,620721,0.43858,0.33048,CCDC23
114625,1,42807105,42854989,147,38,618926,0.9816,0.16315,ERMAP
51058,1,42836573,42862477,75,20,623998,0.8706200000000001,0.19197999999999998,ZNF691
6513,1,42915375,42969176,271,33,637968,-0.023774,0.50948,SLC2A1
105378684,1,42969698,42995699,125,20,631948,0.42372,0.33589,LOC105378684
440585,1,43132979,43166396,206,32,629481,-1.3594,0.9129999999999999,FAM183A
10969,1,43154174,43182570,167,22,632926,-0.39882,0.65499,EBNA1BP2
149465,1,43162330,43264358,527,45,632867,-0.34354,0.6344,CFAP57
128218,1,43259951,43284002,111,30,608869,-0.69279,0.75578,TMEM125
149466,1,43271865,43295840,86,27,623281,-0.11005999999999999,0.54382,C1orf210
7075,1,43290895,43333110,100,22,618708,-0.073916,0.52946,TIE1
4352,1,43327418,43364464,79,26,614169,0.43043000000000003,0.33344,MPL
991,1,43348955,43373203,52,20,624648,-0.21954,0.5868899999999999,CDC20
64834,1,43353397,43378074,57,17,635589,-0.12325,0.54905,ELOVL1
112950,1,43373908,43399812,71,19,639265,-0.36214,0.6413800000000001,MED8
23334,1,43374830,43464247,220,31,629898,-1.0191,0.8459200000000001,SZT2
81888,1,43440607,43465882,62,16,618887,-0.8871899999999999,0.8125100000000001,HYI
5792,1,43512238,43633672,444,40,625203,1.6686,0.047597,PTPRF
9682,1,43640126,43715518,229,40,611407,0.46686000000000005,0.3203,KDM4A
6487,1,43695824,43941165,834,45,620488,1.0669,0.14300000000000002,ST3GAL3
9048,1,43921897,43947241,90,17,631065,1.2663,0.1027,ARTN
9670,1,43936806,43978022,94,15,643683,1.3649,0.086142,IPO13
1802,1,43959981,43983371,51,13,641756,1.5022,0.066528,DPH2
533,1,43964648,43988300,58,18,622939,1.9506,0.025554,ATP6V0B
8704,1,43969202,44001171,94,27,626500,1.7791,0.037607999999999996,B4GALT2
149473,1,43981608,44006528,86,24,625525,1.7454,0.040461000000000004,CCDC24
6536,1,43986483,44041492,181,47,635714,2.7493,0.0029861,SLC6A9
128209,1,44033927,44145140,528,49,631167,2.5918,0.0047743,KLF17
105378952,1,44127796,44151631,90,23,633881,2.1956,0.014062,LOC105378952
55929,1,44203432,44230679,71,22,624414,0.998,0.15914,DMAP1
79033,1,44211070,44365279,414,40,629227,1.6467,0.049805,ERI3
55182,1,44394783,44661724,1067,133,627941,1.0361,0.15007,RNF220
79639,1,44643247,44684608,172,26,621285,0.45574,0.32429,TMEM53
339541,1,44664694,44735591,320,79,606849,1.8225,0.034191,C1orf228
11004,1,44729712,44777767,208,36,625847,1.2361,0.10822000000000001,KIF2C
6202,1,44765574,44788740,69,21,628470,1.9097,0.028089,RPS8
266675,1,44772045,44802828,95,21,619735,1.4324,0.076021,BEST4
1263,1,44789952,44815995,93,19,621545,0.7380800000000001,0.23023000000000002,PLK3
343521,1,44795908,44817442,81,18,619446,0.53361,0.29681,TCTEX1D4
149478,1,44797457,44824199,108,26,620274,0.61887,0.268,BTBD19
8643,1,44809844,44852944,163,28,626548,0.39981,0.34465,PTCH2
8891,1,44840522,44996722,634,30,627482,0.90251,0.18339,EIF2B3
79654,1,44992546,45021355,112,23,627605,2.369,0.008918,HECTD3
7389,1,45002133,45025669,84,19,634153,2.5649,0.0051598,UROD
57643,1,45006399,45216578,615,40,611616,1.9237,0.027198000000000003,ZSWIM5
84842,1,45316873,45338675,57,29,599163,0.9526,0.1704,HPDL
4595,1,45319242,45350470,78,29,615602,0.19729000000000002,0.4218,MUTYH
114034,1,45329670,45353978,64,20,623566,-0.14275,0.55676,TOE1
10420,1,45333883,45501342,452,37,617354,1.4309,0.076235,TESK2
25974,1,45490184,45521067,100,15,623953,0.9422799999999999,0.17303,MMACHC
5052,1,45501035,45532890,116,15,619074,0.95426,0.16998,PRDX1
10327,1,45540783,45580051,160,25,628812,3.2847,0.00051054,AKR1A1
4678,1,45573988,45628906,228,25,624057,3.6793,0.00011694,NASP
149483,1,45610044,45634787,113,15,627993,4.4168,5.0097000000000005e-06,CCDC17
60313,1,45617304,45698110,308,20,627258,4.8232,7.065e-07,GPBP1L1
51249,1,45678175,45704436,91,14,630382,4.9017,4.7516999999999993e-07,TMEM69
3652,1,45684324,45760813,273,20,617034,4.7946,8.150100000000001e-07,IPP
23139,1,45776992,46046124,939,31,624038,5.3384,4.6896000000000005e-08,MAST2
8503,1,46030140,46186495,478,41,629121,5.3204,5.1763000000000005e-08,PIK3R3
10103,1,46165077,46206489,110,28,629345,2.2899,0.011015,TSPAN1
55624,1,46178681,46230305,123,34,623721,2.1219,0.016922,POMGNT1
541468,1,46193334,46231256,82,27,625182,1.8578,0.031601,LURAP1
8438,1,46237695,46288473,95,35,606721,2.2916,0.010964,RAD54L
10489,1,46268400,46313366,88,34,606360,2.4722,0.006714399999999999,LRRC41
7388,1,46293613,46326777,83,29,618534,2.5934,0.004751,UQCRH
387338,1,46330177,46375152,279,8,629224,0.17381,0.43101000000000006,NSUN4
2166,1,46384267,46423848,139,26,627800,1.4364,0.075448,FAAH
127343,1,46479837,46524226,206,40,624554,-0.27791,0.60946,DMBX1
148930,1,46535638,46561657,127,29,619892,1.6778,0.046696,KNCN
8569,1,46547407,46614294,239,46,619513,0.54573,0.29263,MKNK1
148932,1,46597715,46626891,85,14,623280,0.9940200000000001,0.16011,MOB3C
64756,1,46625039,46678427,231,22,614945,-0.24861999999999998,0.59817,ATPAF1
374973,1,46659346,46683594,86,14,629041,0.51567,0.30304000000000003,TEX38
9813,1,46665159,46729064,223,23,627512,1.0172,0.15453,EFCAB14
1580,1,46788995,46829349,215,32,612281,0.37701999999999997,0.35308,CYP4B1
1579,1,46919174,46951499,181,27,611711,0.49816000000000005,0.30919,CYP4A11
260293,1,46951364,47060751,466,39,606208,0.955,0.16979,CYP4X1
199974,1,47057448,47128320,347,19,588473,0.35767,0.36029,CYP4Z1
284541,1,47127435,47159738,203,27,602243,0.68092,0.24795999999999999,CYP4A22
10158,1,47173589,47200099,81,33,619895,0.79097,0.21448000000000003,PDZK1IP1
6886,1,47206290,47242373,133,22,638190,1.9731,0.02424,TAL1
6491,1,47240139,47324781,342,24,627218,3.469,0.00026123,STIL
51727,1,47323797,47388839,293,27,610569,3.9622,3.7135e-05,CMPK1
2301,1,47406072,47428052,78,18,626174,3.3214,0.00044779,FOXE3
2306,1,47426017,47450691,88,22,625065,3.0265,0.0012372,FOXD2
388630,1,47750528,48007371,1002,67,629135,0.6719,0.25082,TRABD2B
200010,1,48212270,48258644,176,33,632197,0.22191999999999998,0.41218999999999995,SLC5A9
54558,1,48250553,48482208,939,41,604204,-0.03826,0.51526,SPATA6
