GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000157978	1	25860071	25905377	127	25	361194	2.2527	0.012138	LDLRAP1
ENSG00000117643	1	25933959	26122698	511	44	361194	0.91478	0.18015	MAN1C1
ENSG00000162430	1	26116667	26154713	71	31	361194	1.6723	0.04723	SEPN1
ENSG00000255054	1	26127961	26160235	54	26	361194	1.4912	0.067954	RP1-317E23.6
ENSG00000117640	1	26135131	26169432	65	32	361194	1.682	0.04628	MTFR1L
ENSG00000223474	1	26135212	26157288	38	21	361194	1.805	0.035541	AL020996.1
ENSG00000127423	1	26148414	26195903	106	12	361194	1.2379	0.10788	AUNIP
ENSG00000182749	1	26177701	26207744	55	15	361194	1.3325	0.091352	PAQR7
ENSG00000117632	1	26200672	26243482	56	31	361194	1.1489	0.1253	STMN1
ENSG00000158006	1	26276258	26334648	124	39	361194	0.35225	0.36233	PAFAH2
ENSG00000158008	1	26336375	26372955	84	25	361194	-0.31876	0.62505	EXTL1
ENSG00000158014	1	26353743	26382624	62	35	361194	1.0675	0.14288	SLC30A2
ENSG00000158022	1	26367795	26404927	123	21	361194	1.2459	0.10639	TRIM63
ENSG00000175087	1	26427664	26462034	122	7	361194	1.4438	0.074393	PDIK1L
ENSG00000197245	1	26475511	26499119	88	21	361194	2.8318	0.0023142	FAM110D
ENSG00000142684	1	26486362	26508551	98	17	361194	1.6606	0.048399	ZNF593
ENSG00000142675	1	26493894	26526377	140	22	361194	1.3667	0.085855	CNKSR1
ENSG00000188782	1	26507052	26539459	127	28	361194	1.6633	0.048126	CATSPER4
ENSG00000130695	1	26550691	26615299	225	23	361194	0.411	0.34054	CEP85
ENSG00000142669	1	26595667	26618007	88	14	361194	0.93196	0.17568	SH3BGRL3
ENSG00000158062	1	26597819	26654854	185	26	361194	0.81744	0.20684	UBXN11
ENSG00000169442	1	26634448	26657014	73	18	361194	0.55001	0.29116	CD52
ENSG00000176092	1	26638350	26690621	203	39	361194	1.6775	0.046722	AIM1L
ENSG00000176083	1	26678125	26711013	166	26	361194	-0.068311	0.52723	ZNF683
ENSG00000131914	1	26727269	26766213	99	33	361193	0.96444	0.16741	LIN28A
ENSG00000117682	1	26748773	26807785	146	35	361194	0.83313	0.20239	DHDDS
ENSG00000198830	1	26788941	26812463	70	20	361194	0.92036	0.17869	HMGN2
ENSG00000117676	1	26846252	26911521	201	36	361194	1.4888	0.068267	RPS6KA1
ENSG00000117713	1	27012524	27118595	247	25	361194	2.0776	0.018872	ARID1A
ENSG00000060642	1	27103963	27134889	61	21	361194	2.7102	0.0033618	PIGV
ENSG00000204160	1	27143201	27194093	127	22	361194	3.4715	0.00025881	ZDHHC18
ENSG00000175793	1	27179633	27200947	60	11	361194	3.2406	0.00059629	SFN
ENSG00000142751	1	27192624	27226788	88	16	361194	3.5489	0.00019346	GPN2
ENSG00000198746	1	27206979	27236957	75	17	361194	3.1208	0.00090166	GPATCH3
ENSG00000090273	1	27216729	27283353	163	29	361194	2.9503	0.0015873	NUDC
ENSG00000131910	1	27227980	27250457	72	15	361194	3.0097	0.0013075	NR0B2
ENSG00000175707	1	27266053	27296897	63	14	361194	1.3894	0.082363	C1orf172
ENSG00000253368	1	27310198	27337389	64	15	361194	1.8061	0.035454	TRNP1
ENSG00000158246	1	27321511	27349327	58	22	361194	2.6485	0.004042	FAM46B
ENSG00000090020	1	27415306	27503472	196	20	361194	1.6536	0.049103	SLC9A1
ENSG00000142784	1	27551007	27645110	215	32	361194	-0.72142	0.76467	WDTC1
ENSG00000186501	1	27638651	27672891	118	31	361194	0.18047	0.42839	TMEM222
ENSG00000142765	1	27658513	27690421	123	29	361194	-0.096104	0.53828	SYTL1
ENSG00000142733	1	27671675	27703383	102	29	361194	-0.40235	0.65629	MAP3K6
ENSG00000142748	1	27685603	27711315	66	23	361194	1.0904	0.13777	FCN3
ENSG00000174950	1	27695666	27719870	54	13	361194	1.983	0.023686	CD164L2
ENSG00000181773	1	27709148	27732318	61	17	361194	1.981	0.023798	GPR3
ENSG00000158195	1	27720730	27826669	270	30	361194	1.9052	0.028374	WASF2
ENSG00000126705	1	27850546	27940942	181	40	361194	0.71301	0.23792	AHDC1
ENSG00000000938	1	27928575	27971788	106	25	361194	0.39089	0.34794	FGR
ENSG00000126709	1	27982572	28008729	67	26	361193	-1.3267	0.9077	IFI6
ENSG00000009780	1	28042490	28099633	172	15	361194	0.53526	0.29624	FAM76A
ENSG00000117758	1	28089694	28160963	158	23	361194	0.42527	0.33532	STX12
ENSG00000117751	1	28147289	28188187	105	22	361194	-0.0019602	0.50078	PPP1R8
ENSG00000268552	1	28167085	28187255	50	12	361194	-0.20332	0.58056	AL109927.1
ENSG00000130775	1	28189055	28223196	136	25	361194	0.89464	0.18549	THEMIS2
ENSG00000117748	1	28208035	28251257	170	17	361194	1.2183	0.11155	RPA2
ENSG00000130768	1	28251504	28295668	196	28	361194	0.8648	0.19358	SMPDL3B
ENSG00000158156	1	28275973	28304607	102	36	361194	1.8822	0.029905	XKR8
ENSG00000158161	1	28286855	28425207	608	40	361194	1.7105	0.043585	EYA3
ENSG00000169403	1	28463677	28530447	183	46	361194	0.6985	0.24243	PTAFR
ENSG00000126698	1	28515967	28569536	242	22	361194	-0.24753	0.59775	DNAJC8
ENSG00000215902	1	28517013	28537152	78	14	361194	-0.0040797	0.50163	AL353354.1
ENSG00000269804	1	28517070	28537419	79	14	361194	0.011929	0.49524	AL353354.2
ENSG00000130770	1	28552620	28583417	166	16	361194	-0.306	0.6202	ATPIF1
ENSG00000130766	1	28576038	28619002	196	32	361194	-0.48157	0.68494	SESN2
ENSG00000130772	1	28645513	28672476	87	26	361194	-0.41893	0.66237	MED18
ENSG00000204138	1	28686114	28836881	741	20	361194	-0.47928	0.68413	PHACTR4
ENSG00000180198	1	28822455	28875812	223	24	361194	-1.3134	0.90548	RCC1
ENSG00000180098	1	28869597	28915051	125	25	361194	-0.84899	0.80206	TRNAU1AP
ENSG00000120656	1	28905835	28979597	197	42	361194	-0.60457	0.72727	TAF12
ENSG00000188060	1	28908712	28931955	66	27	361194	-1.5039	0.9337	RAB42
ENSG00000162419	1	28985244	29055865	204	30	361194	0.88489	0.18811	GMEB1
ENSG00000198492	1	29053133	29106287	161	46	361194	0.92829	0.17663	YTHDF2
ENSG00000116329	1	29128654	29200208	260	34	361194	1.1013	0.13539	OPRD1
ENSG00000159023	1	29203603	29456553	739	48	361194	-0.087422	0.53483	EPB41
ENSG00000253304	1	29435940	29460447	76	21	361194	-0.36625	0.64291	TMEM200B
ENSG00000116350	1	29464255	29518499	168	35	361194	0.43385	0.3322	SRSF4
ENSG00000116353	1	29509385	29567454	201	35	361194	0.59077	0.27734	MECR
ENSG00000060656	1	29553028	29663325	397	63	361194	-1.0815	0.86025	PTPRU
ENSG00000162510	1	31174124	31206434	161	16	361194	-0.12954	0.55153	MATN1
ENSG00000162511	1	31195316	31240667	119	36	361193	0.76212	0.223	LAPTM5
ENSG00000162512	1	31332314	31391608	227	74	361194	1.8227	0.034173	SDC3
ENSG00000134644	1	31394353	31548838	599	37	361194	1.9965	0.022937	PUM1
ENSG00000084628	1	31642592	31722401	252	32	361194	1.0592	0.14474	NKAIN1
ENSG00000060688	1	31722417	31779662	157	32	361194	1.37	0.085343	SNRNP40
ENSG00000121766	1	31759842	31847783	206	37	361194	1.2824	0.099844	ZCCHC17
ENSG00000121769	1	31828472	31859697	109	16	361194	1.5241	0.063747	FABP3
ENSG00000168528	1	31872412	31917525	174	34	361194	-0.019723	0.50787	SERINC2
ENSG00000268950	1	31892192	31912614	85	30	361194	0.14667	0.4417	AC114494.1
ENSG00000142910	1	32032116	32063288	79	37	361194	-0.42754	0.66551	TINAGL1
ENSG00000121764	1	32073287	32108119	63	21	361194	0.02013	0.49197	HCRTR1
ENSG00000162517	1	32085463	32120497	63	22	361194	0.57999	0.28096	PEF1
ENSG00000084636	1	32107848	32179920	200	58	361194	0.32816	0.3714	COL16A1
ENSG00000121753	1	32182718	32240494	205	25	361194	-0.24097	0.59521	BAI2
ENSG00000134668	1	32246023	32291652	169	27	361194	-0.29906	0.61755	SPOCD1
ENSG00000184007	1	32362022	32420457	167	40	361194	2.1917	0.014199	PTP4A2
ENSG00000212673	1	32369174	32390745	66	21	361194	2.0166	0.021868	AL136115.1
ENSG00000121774	1	32469430	32536451	130	62	361194	-0.13872	0.55516	KHDRBS1
ENSG00000121775	1	32527632	32578467	130	27	361194	1.0187	0.15418	TMEM39B
ENSG00000025800	1	32563639	32652169	246	36	361194	1.2194	0.11135	KPNA6
ENSG00000084652	1	32635287	32673886	121	32	361194	1.0778	0.14056	TXLNA
ENSG00000160050	1	32655987	32680988	79	27	361194	1.0607	0.14441	CCDC28B
ENSG00000160051	1	32661236	32684288	80	33	361194	1.4199	0.07782	IQCC
ENSG00000222046	1	32664695	32691797	96	31	361194	1.4659	0.071339	DCDC2B
ENSG00000160055	1	32670073	32697972	96	28	361194	1.3758	0.084448	TMEM234
ENSG00000084623	1	32677529	32707205	96	20	361194	1.5328	0.062658	EIF3I
ENSG00000183615	1	32702834	32724457	70	15	361194	1.9533	0.025394	FAM167B
ENSG00000182866	1	32706840	32761766	139	52	361194	2.1825	0.014535	LCK
ENSG00000116478	1	32747687	32809236	111	67	361194	1.1477	0.12555	HDAC1
ENSG00000175130	1	32789433	32811980	40	31	361194	1.0829	0.13942	MARCKSL1
ENSG00000162526	1	32807122	32839913	52	38	361194	1.9706	0.024385	TSSK3
ENSG00000225828	1	32816871	32839879	31	22	361194	1.5971	0.055121	FAM229A
ENSG00000160058	1	32820704	32870332	90	57	361194	3.0234	0.0012498	BSDC1
ENSG00000254553	1	32920658	33076393	503	29	361194	1.0403	0.14911	RP1-27O5.3
ENSG00000273274	1	32920670	32972287	134	28	361194	0.90947	0.18155	ZBTB8B
ENSG00000160062	1	32995028	33081540	299	23	361194	1.2651	0.10291	ZBTB8A
ENSG00000176261	1	33055773	33126504	265	24	361194	3.0653	0.0010872	ZBTB8OS
ENSG00000162521	1	33106743	33161812	184	23	361194	2.776	0.0027513	RBBP4
ENSG00000162520	1	33135507	33179197	129	23	361194	2.7504	0.0029758	SYNC
ENSG00000162522	1	33197486	33250571	142	46	361193	0.58907	0.27791	KIAA1522
ENSG00000134684	1	33230840	33293754	197	36	361194	-0.3833	0.64925	YARS
ENSG00000116497	1	33272368	33334476	177	39	361194	-0.25523	0.60073	S100PBP
ENSG00000160097	1	33317869	33348083	84	25	361194	-0.84917	0.80211	FNDC5
ENSG00000121905	1	33341595	33374042	96	34	361194	-0.24837	0.59808	HPCA
ENSG00000121900	1	33350195	33377039	68	22	361194	-0.094785	0.53776	TMEM54
ENSG00000116514	1	33392046	33440286	176	29	361194	-0.51721	0.69749	RNF19B
ENSG00000267885	1	33429268	33449642	69	14	361194	-0.69618	0.75684	FKSG48
ENSG00000004455	1	33463585	33556597	299	30	361194	-0.17095	0.56787	AK2
ENSG00000142920	1	33536705	33596131	195	35	361194	-0.79602	0.78699	ADC
ENSG00000116525	1	33601003	33657660	171	37	361194	-1.4656	0.92862	TRIM62
ENSG00000160094	1	33712146	33776320	185	40	361194	-1.3529	0.91196	ZNF362
ENSG00000184389	1	33762367	33796699	135	28	361194	-0.92116	0.82152	A3GALT2
ENSG00000134686	1	33779224	33906653	479	40	361194	-1.2842	0.90046	PHC2
ENSG00000121903	1	33928246	33972107	90	30	361194	-0.67454	0.75002	ZSCAN20
ENSG00000121904	1	33969609	34641443	2436	245	361194	-0.073108	0.52914	CSMD2
ENSG00000176256	1	34316076	34340392	56	25	361194	1.4898	0.068144	HMGB4
ENSG00000142698	1	34622484	34694732	342	55	361194	2.7115	0.0033495	C1orf94
ENSG00000163866	1	35168338	35335417	745	113	361194	0.99687	0.15941	SMIM12
ENSG00000189280	1	35210648	35234113	127	32	361194	0.70819	0.23941	GJB5
ENSG00000189433	1	35215342	35239325	132	27	361194	0.6424	0.26031	GJB4
ENSG00000188910	1	35236790	35261970	118	25	361193	0.06757	0.47306	GJB3
ENSG00000187513	1	35248599	35271348	115	25	361193	0.63189	0.26373	GJA4
ENSG00000116544	1	35321037	35405186	192	56	361193	1.0729	0.14166	DLGAP3
ENSG00000271741	1	35437134	35507342	206	14	361194	1.0996	0.13576	RP11-244H3.4
ENSG00000243749	1	35437136	35460954	81	10	361194	1.059	0.14479	ZMYM6NB
ENSG00000163867	1	35439523	35507569	198	14	361194	1.0687	0.14259	ZMYM6
ENSG00000197056	1	35515387	35591460	167	21	361194	0.95969	0.16861	ZMYM1
ENSG00000116560	1	35631979	35668749	158	16	361194	-0.75012	0.77341	SFPQ
ENSG00000146463	1	35724568	35897659	446	37	361194	-1.3356	0.90915	ZMYM4
ENSG00000142687	1	35889091	36033551	374	38	361194	-1.3361	0.90924	KIAA0319L
ENSG00000020129	1	36013074	36042875	65	18	361194	-0.72113	0.76458	NCDN
ENSG00000116819	1	36028971	36070929	104	26	361194	-1.0188	0.84585	TFAP2E
ENSG00000126067	1	36057185	36117445	115	32	361194	-2.2165	0.98667	PSMB2
ENSG00000142686	1	36169476	36195073	57	17	361194	0.43832	0.33058	C1orf216
ENSG00000092853	1	36175819	36245568	155	28	361194	0.49079	0.31179	CLSPN
ENSG00000134698	1	36263773	36333491	151	36	361194	0.087346	0.4652	AGO4
ENSG00000092847	1	36325409	36405211	199	42	361194	0.25108	0.40088	AGO1
ENSG00000126070	1	36386319	36548101	290	42	361194	-0.39026	0.65183	AGO3
ENSG00000092850	1	36539676	36563876	51	19	361194	-1.0237	0.84702	TEKT2
ENSG00000116863	1	36544476	36569533	60	21	361194	-0.6984	0.75754	ADPRHL2
ENSG00000171812	1	36550837	36600821	116	37	361194	-1.067	0.857	COL8A2
ENSG00000054116	1	36592173	36625098	62	17	361194	-0.56267	0.71317	TRAPPC3
ENSG00000116871	1	36611180	36656450	89	20	361194	-0.13926	0.55538	MAP7D1
ENSG00000054118	1	36680017	36780958	196	39	361194	-1.2072	0.88632	THRAP3
ENSG00000214193	1	36761988	36800484	89	30	361194	-0.079635	0.53174	SH3D21
ENSG00000142694	1	36777632	36799755	58	24	361194	0.64625	0.25906	EVA1B
ENSG00000116883	1	36779335	36804822	65	27	361194	0.38674	0.34948	RP11-268J15.5
ENSG00000196182	1	36795225	36861497	171	38	361194	-0.48937	0.68771	STK40
ENSG00000181817	1	36846839	36873493	146	17	361194	-2.072	0.98087	LSM10
ENSG00000116885	1	36871428	36926086	334	16	361194	-1.6346	0.94894	OSCP1
ENSG00000116898	1	36911319	36940038	152	20	361194	-0.91625	0.82023	MRPS15
ENSG00000119535	1	36921644	36958879	157	37	361194	-0.23431	0.59263	CSF3R
ENSG00000163873	1	37251128	37509730	763	103	361194	0.19612	0.42226	GRIK3
ENSG00000163874	1	37930153	37959980	102	35	361194	2.1396	0.016192	ZC3H12A
ENSG00000163875	1	37948176	37990375	172	35	361194	2.3092	0.010466	MEAF6
ENSG00000163877	1	37990050	38029903	134	33	361193	2.4963	0.0062743	SNIP1
ENSG00000163879	1	38012520	38042458	118	32	361194	2.0471	0.020323	DNALI1
ENSG00000134697	1	38022417	38071536	179	42	361194	2.1221	0.016914	GNL2
ENSG00000169218	1	38066951	38110595	163	38	361194	2.2951	0.010864	RSPO1
ENSG00000116922	1	38137242	38167914	134	23	361194	0.25192	0.40055	C1orf109
ENSG00000134690	1	38148090	38185391	181	21	361194	-0.063434	0.52529	CDCA8
ENSG00000183317	1	38169552	38240805	349	38	361194	2.5446	0.0054697	EPHA10
ENSG00000185090	1	38249474	38276809	70	22	361194	3.4726	0.00025776	MANEAL
ENSG00000196449	1	38258616	38283857	48	17	361194	2.9939	0.0013771	YRDC
ENSG00000197982	1	38262651	38285126	46	16	361194	2.77	0.0028028	C1orf122
ENSG00000188786	1	38265239	38335292	187	41	361194	2.8061	0.0025069	MTF1
ENSG00000230610	1	38282232	38303886	68	21	361194	2.5046	0.00613	AL929472.1
ENSG00000204084	1	38316369	38422729	368	46	361194	4.177	1.4767e-05	INPP5B
ENSG00000183431	1	38412647	38466593	193	46	361194	5.701	5.9569e-09	SF3A3
ENSG00000183386	1	38452442	38481278	105	42	361193	4.3774	6.0048e-06	FHL3
ENSG00000183520	1	38464930	38500496	115	39	361193	1.0131	0.1555	UTP11L
ENSG00000185668	1	38499523	38522450	77	17	361194	1.291	0.098344	POU3F1
ENSG00000116954	1	39293870	39335495	130	33	361194	1.1032	0.13498	RRAGC
ENSG00000214114	1	39318636	39357289	138	24	361194	0.45621	0.32412	MYCBP
ENSG00000131233	1	39320175	39357289	131	23	361194	0.446	0.3278	GJA9
ENSG00000158315	1	39341479	39417471	324	43	361193	1.5001	0.066791	RHBDL2
ENSG00000174574	1	39446895	39481731	174	19	361194	-0.40498	0.65725	AKIRIN1
ENSG00000168653	1	39481990	39510308	117	20	361194	-0.8951	0.81463	NDUFS5
ENSG00000127603	1	39536988	39962849	1339	64	361194	2.6664	0.0038329	MACF1
ENSG00000255103	1	39866151	39892154	86	26	361194	2.4701	0.0067531	KIAA0754
ENSG00000183682	1	39947318	40001607	202	49	361194	0.51621	0.30286	BMP8A
ENSG00000090621	1	40016488	40052462	132	34	361194	2.1767	0.014752	PABPC4
ENSG00000163909	1	40079825	40115617	138	45	361194	1.4885	0.068315	HEYL
ENSG00000116981	1	40114793	40147710	111	27	361194	1.3393	0.090235	NT5C1A
ENSG00000116983	1	40134320	40167361	156	30	361194	1.0739	0.14143	HPCAL4
ENSG00000084072	1	40147854	40239586	371	64	361194	1.6759	0.046875	PPIE
ENSG00000116985	1	40212854	40264533	280	28	361194	2.3303	0.0098959	BMP8B
ENSG00000198754	1	40225195	40247020	82	21	361194	3.1284	0.00087871	OXCT2
ENSG00000043514	1	40296723	40359183	285	26	361194	1.3533	0.08798	TRIT1
ENSG00000116990	1	40351098	40377928	111	30	361194	0.53357	0.29682	MYCL
ENSG00000168389	1	40410802	40445638	104	33	361193	-1.1585	0.87667	MFSD2A
ENSG00000131236	1	40495905	40548321	186	18	361194	-1.1703	0.87907	CAP1
ENSG00000131238	1	40528379	40573375	134	33	361194	-1.1155	0.86767	PPT1
ENSG00000117000	1	40617045	40716593	231	53	361194	1.0226	0.15326	RLF
ENSG00000188800	1	40701619	40727363	67	30	361193	-0.13975	0.55557	TMCO2
ENSG00000084073	1	40713779	40769856	155	39	361194	0.44074	0.3297	ZMPSTE24
ENSG00000049089	1	40756159	40793488	174	28	361194	-0.39514	0.65363	COL9A2
ENSG00000084070	1	40800522	40898998	315	48	361194	-0.68716	0.75401	SMAP2
ENSG00000187801	1	40905774	40939390	202	44	361193	-0.03135	0.5125	ZFP69B
ENSG00000187815	1	40932887	40972015	171	28	361194	0.48956	0.31222	ZFP69
ENSG00000164002	1	40964413	40992228	151	23	361194	0.68822	0.24566	EXO5
ENSG00000117010	1	40987233	41023841	223	22	361194	0.77597	0.21888	ZNF684
ENSG00000117016	1	41076351	41141329	236	46	361194	0.41358	0.33959	RIMS3
ENSG00000066136	1	41147320	41247275	304	38	361194	2.0466	0.020351	NFYC
ENSG00000117013	1	41239684	41316124	291	61	361194	1.6354	0.05098	KCNQ4
ENSG00000179862	1	41316729	41338018	149	27	361194	1.6343	0.051096	CITED4
ENSG00000171793	1	41435007	41488235	214	42	361194	4.5938	2.1767e-06	CTPS1
ENSG00000171790	1	41471269	41498909	123	28	361194	4.0522	2.537e-05	SLFNL1
ENSG00000010803	1	41482872	41717826	807	47	361194	3.6983	0.00010854	SCMH1
ENSG00000204060	1	41817594	41859262	154	45	361194	2.4559	0.0070271	FOXO6
ENSG00000127129	1	41934446	41960344	123	32	361194	3.5032	0.00022985	EDN2
ENSG00000127124	1	41962036	42511596	1759	112	361194	2.9993	0.0013532	HIVEP3
ENSG00000044012	1	42609092	42631495	74	25	361194	0.1554	0.43825	GUCA2B
ENSG00000197273	1	42618362	42640389	79	23	361194	-0.84728	0.80158	GUCA2A
ENSG00000198815	1	42632210	42811548	403	67	361194	-0.27396	0.60794	FOXJ3
ENSG00000177181	1	42836466	42898249	255	20	361194	0.041032	0.48364	RIMKLA
ENSG00000066185	1	42886000	42931938	176	18	361194	-0.27874	0.60978	ZMYND12
ENSG00000127125	1	42911788	42949056	138	15	361194	-0.17708	0.57028	PPCS
ENSG00000186409	1	42919001	43130335	843	31	361194	-0.37295	0.64541	CCDC30
ENSG00000171960	1	43114096	43152429	102	24	361194	-0.50858	0.69448	PPIH
ENSG00000065978	1	43138098	43178020	129	27	361194	0.24489	0.40327	YBX1
ENSG00000164007	1	43188764	43215925	76	26	361194	-0.67488	0.75012	CLDN19
ENSG00000117385	1	43202006	43242755	122	37	361194	-0.77726	0.7815	LEPRE1
ENSG00000164008	1	43222940	43273968	159	42	361194	-0.84569	0.80114	C1orf50
ENSG00000177868	1	43262723	43292954	118	32	361194	-0.4493	0.67339	CCDC23
ENSG00000164010	1	43272795	43320660	153	44	361194	-0.17111	0.56793	ERMAP
ENSG00000164011	1	43302280	43328148	72	20	361194	-0.043321	0.51728	ZNF691
ENSG00000117394	1	43381052	43434530	273	32	361194	1.0561	0.14546	SLC2A1
ENSG00000186973	1	43600824	43632067	197	28	361194	0.4235	0.33596	FAM183A
ENSG00000117395	1	43619846	43746607	596	43	361194	-0.14874	0.55912	EBNA1BP2
ENSG00000243710	1	43627820	43730029	475	47	361194	-0.16811	0.56675	WDR65
ENSG00000179178	1	43725665	43749673	91	24	361194	-0.96453	0.83261	TMEM125
ENSG00000253313	1	43737554	43761288	73	23	361193	-1.5397	0.93819	C1orf210
ENSG00000066056	1	43756664	43798779	84	35	361194	-0.38754	0.65082	TIE1
ENSG00000117400	1	43793478	43828443	73	22	361194	0.50992	0.30505	MPL
ENSG00000117399	1	43814626	43838874	51	18	361194	0.38	0.35197	CDC20
ENSG00000066322	1	43819068	43843696	60	16	361194	0.692	0.24447	ELOVL1
ENSG00000159479	1	43839588	43865479	70	20	361194	1.0217	0.15347	MED8
ENSG00000198198	1	43845553	43928321	216	36	361194	0.17152	0.43191	SZT2
ENSG00000178922	1	43906824	43929660	66	22	361194	-0.28634	0.61269	HYI
ENSG00000142949	1	43980858	44099343	386	44	361194	0.18049	0.42838	PTPRF
ENSG00000066135	1	44105829	44181186	191	37	361194	0.049128	0.48041	KDM4A
ENSG00000126091	1	44161495	44406831	698	51	361194	0.26652	0.39492	ST3GAL3
ENSG00000117407	1	44388992	44412913	63	16	361194	0.56617	0.28564	ARTN
ENSG00000117408	1	44402611	44443694	71	21	361194	0.91275	0.18069	IPO13
ENSG00000132768	1	44425672	44449041	46	19	361194	1.0496	0.14695	DPH2
ENSG00000117410	1	44430159	44453967	57	25	361194	1.1119	0.1331	ATP6V0B
ENSG00000117411	1	44434615	44466840	90	34	361194	0.89367	0.18575	B4GALT2
ENSG00000159214	1	44447031	44472200	81	25	361194	0.16134	0.43591	CCDC24
ENSG00000196517	1	44447172	44507139	192	54	361194	0.13172	0.4476	SLC6A9
ENSG00000171872	1	44574522	44610812	150	35	361194	-0.41615	0.66135	KLF17
ENSG00000178028	1	44669127	44696353	64	29	361194	-0.77361	0.78042	DMAP1
ENSG00000117419	1	44676742	44830932	368	49	361194	-0.82012	0.79393	ERI3
ENSG00000187147	1	44860866	45127396	1002	124	361194	0.28857	0.38645	RNF220
ENSG00000126106	1	45090910	45150227	243	28	361194	1.0789	0.14033	TMEM53
ENSG00000198520	1	45130364	45201263	327	75	361194	0.94878	0.17137	C1orf228
ENSG00000142945	1	45195490	45243439	242	39	361194	-0.035007	0.51396	KIF2C
ENSG00000142937	1	45230923	45254451	86	22	361194	0.23791	0.40597	RPS8
ENSG00000142959	1	45239257	45263377	95	21	361194	0.32125	0.37401	BEST4
ENSG00000173846	1	45255897	45281662	120	22	361194	-0.10496	0.5418	PLK3
ENSG00000188396	1	45261585	45282957	99	20	361194	-0.28954	0.61392	TCTEX1D4
ENSG00000222009	1	45264154	45291257	140	30	361194	0.41106	0.34051	BTBD19
ENSG00000117425	1	45275516	45318735	201	33	361194	0.53426	0.29658	PTCH2
ENSG00000070785	1	45306450	45462282	717	30	361194	-0.062056	0.52474	EIF2B3
ENSG00000126107	1	45458212	45487001	112	24	361194	-0.29965	0.61778	HECTD3
ENSG00000126088	1	45467819	45491247	85	22	361194	0.15366	0.43894	UROD
ENSG00000162415	1	45472071	45781881	955	52	361194	3.1256	0.00088732	ZSWIM5
ENSG00000186603	1	45782545	45804347	50	30	361194	2.284	0.011186	HPDL
ENSG00000132781	1	45784835	45816142	84	33	361194	2.9995	0.0013523	MUTYH
ENSG00000132773	1	45795342	45819647	70	23	361194	2.8579	0.0021326	TOE1
ENSG00000070759	1	45799555	45966872	464	35	361194	2.9494	0.0015921	TESK2
ENSG00000236624	1	45949538	45975751	80	22	361194	2.0564	0.019873	CCDC163P
ENSG00000132763	1	45955725	45986739	85	21	361194	2.3857	0.0085237	MMACHC
ENSG00000117450	1	45966708	45998719	86	24	361194	1.8213	0.034281	PRDX1
ENSG00000117448	1	46006215	46045721	165	24	361194	1.3622	0.086575	AKR1A1
ENSG00000132780	1	46039518	46094566	201	23	361194	1.2852	0.099356	NASP
