GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000157978	1	25860071	25905377	127	25	361194	5.3788	3.7499e-08	LDLRAP1
ENSG00000117643	1	25933959	26122698	511	44	361194	2.5119	0.0060037	MAN1C1
ENSG00000162430	1	26116667	26154713	71	31	361194	1.9876	0.023429	SEPN1
ENSG00000255054	1	26127961	26160235	54	26	361194	1.7357	0.041304	RP1-317E23.6
ENSG00000117640	1	26135131	26169432	65	32	361194	1.8835	0.029817	MTFR1L
ENSG00000223474	1	26135212	26157288	38	21	361194	1.9665	0.02462	AL020996.1
ENSG00000127423	1	26148414	26195903	106	12	361194	0.41122	0.34046	AUNIP
ENSG00000182749	1	26177701	26207744	55	15	361194	-0.22947	0.59075	PAQR7
ENSG00000117632	1	26200672	26243482	56	31	361194	0.94178	0.17315	STMN1
ENSG00000158006	1	26276258	26334648	124	39	361194	3.3069	0.00047161	PAFAH2
ENSG00000158008	1	26336375	26372955	84	25	361194	2.4365	0.0074154	EXTL1
ENSG00000158014	1	26353743	26382624	62	35	361194	2.8304	0.0023242	SLC30A2
ENSG00000158022	1	26367795	26404927	123	21	361194	4.229	1.1734e-05	TRIM63
ENSG00000175087	1	26427664	26462034	122	7	361194	4.7232	1.1607e-06	PDIK1L
ENSG00000197245	1	26475511	26499119	88	21	361194	3.8394	6.1665e-05	FAM110D
ENSG00000142684	1	26486362	26508551	98	17	361194	2.8569	0.0021392	ZNF593
ENSG00000142675	1	26493894	26526377	140	22	361194	3.6436	0.00013443	CNKSR1
ENSG00000188782	1	26507052	26539459	127	28	361194	4.1955	1.3614e-05	CATSPER4
ENSG00000130695	1	26550691	26615299	225	23	361194	1.4112	0.079099	CEP85
ENSG00000142669	1	26595667	26618007	88	14	361194	1.3813	0.083589	SH3BGRL3
ENSG00000158062	1	26597819	26654854	185	26	361194	1.4942	0.067568	UBXN11
ENSG00000169442	1	26634448	26657014	73	18	361194	1.4305	0.076287	CD52
ENSG00000176092	1	26638350	26690621	203	39	361194	1.995	0.023024	AIM1L
ENSG00000176083	1	26678125	26711013	166	26	361194	2.0112	0.02215	ZNF683
ENSG00000131914	1	26727269	26766213	99	33	361193	2.0617	0.019619	LIN28A
ENSG00000117682	1	26748773	26807785	146	35	361194	3.1158	0.00091729	DHDDS
ENSG00000198830	1	26788941	26812463	70	20	361194	3.137	0.00085354	HMGN2
ENSG00000117676	1	26846252	26911521	201	36	361194	3.4501	0.00028016	RPS6KA1
ENSG00000117713	1	27012524	27118595	247	25	361194	3.415	0.00031894	ARID1A
ENSG00000060642	1	27103963	27134889	61	21	361194	3.3057	0.00047369	PIGV
ENSG00000204160	1	27143201	27194093	127	22	361194	3.7567	8.607e-05	ZDHHC18
ENSG00000175793	1	27179633	27200947	60	11	361194	3.7611	8.4587e-05	SFN
ENSG00000142751	1	27192624	27226788	88	16	361194	3.6319	0.0001407	GPN2
ENSG00000198746	1	27206979	27236957	75	17	361194	3.9488	3.9275e-05	GPATCH3
ENSG00000090273	1	27216729	27283353	163	29	361194	3.871	5.4189e-05	NUDC
ENSG00000131910	1	27227980	27250457	72	15	361194	4.0063	3.0833e-05	NR0B2
ENSG00000175707	1	27266053	27296897	63	14	361194	3.61	0.00015309	C1orf172
ENSG00000253368	1	27310198	27337389	64	15	361194	1.5099	0.065529	TRNP1
ENSG00000158246	1	27321511	27349327	58	22	361194	1.6076	0.053959	FAM46B
ENSG00000090020	1	27415306	27503472	196	20	361194	0.97384	0.16507	SLC9A1
ENSG00000142784	1	27551007	27645110	215	32	361194	0.94267	0.17293	WDTC1
ENSG00000186501	1	27638651	27672891	118	31	361194	0.37601	0.35345	TMEM222
ENSG00000142765	1	27658513	27690421	123	29	361194	0.71029	0.23876	SYTL1
ENSG00000142733	1	27671675	27703383	102	29	361194	1.095	0.13675	MAP3K6
ENSG00000142748	1	27685603	27711315	66	23	361194	4.1193	1.9002e-05	FCN3
ENSG00000174950	1	27695666	27719870	54	13	361194	5.3792	3.7412e-08	CD164L2
ENSG00000181773	1	27709148	27732318	61	17	361194	4.8877	5.1e-07	GPR3
ENSG00000158195	1	27720730	27826669	270	30	361194	5.1503	1.3001e-07	WASF2
ENSG00000126705	1	27850546	27940942	181	40	361194	3.6734	0.00011966	AHDC1
ENSG00000000938	1	27928575	27971788	106	25	361194	1.932	0.02668	FGR
ENSG00000126709	1	27982572	28008729	67	26	361193	1.4552	0.072802	IFI6
ENSG00000009780	1	28042490	28099633	172	15	361194	1.1343	0.12833	FAM76A
ENSG00000117758	1	28089694	28160963	158	23	361194	1.1614	0.12273	STX12
ENSG00000117751	1	28147289	28188187	105	22	361194	1.1332	0.12856	PPP1R8
ENSG00000268552	1	28167085	28187255	50	12	361194	1.1439	0.12634	AL109927.1
ENSG00000130775	1	28189055	28223196	136	25	361194	6.3518	1.0642e-10	THEMIS2
ENSG00000117748	1	28208035	28251257	170	17	361194	6.0035	9.6552e-10	RPA2
ENSG00000130768	1	28251504	28295668	196	28	361194	2.549	0.0054011	SMPDL3B
ENSG00000158156	1	28275973	28304607	102	36	361194	2.5181	0.0058995	XKR8
ENSG00000158161	1	28286855	28425207	608	40	361194	1.3209	0.09327	EYA3
ENSG00000169403	1	28463677	28530447	183	46	361194	2.4634	0.006881	PTAFR
ENSG00000126698	1	28515967	28569536	242	22	361194	2.1731	0.014887	DNAJC8
ENSG00000215902	1	28517013	28537152	78	14	361194	2.5046	0.0061291	AL353354.1
ENSG00000269804	1	28517070	28537419	79	14	361194	2.5479	0.0054184	AL353354.2
ENSG00000130770	1	28552620	28583417	166	16	361194	1.7557	0.039568	ATPIF1
ENSG00000130766	1	28576038	28619002	196	32	361194	0.90809	0.18191	SESN2
ENSG00000130772	1	28645513	28672476	87	26	361194	1.0648	0.14349	MED18
ENSG00000204138	1	28686114	28836881	741	20	361194	-0.14657	0.55826	PHACTR4
ENSG00000180198	1	28822455	28875812	223	24	361194	-0.26183	0.60327	RCC1
ENSG00000180098	1	28869597	28915051	125	25	361194	0.17762	0.42951	TRNAU1AP
ENSG00000120656	1	28905835	28979597	197	42	361194	1.1106	0.13337	TAF12
ENSG00000188060	1	28908712	28931955	66	27	361194	1.3884	0.082505	RAB42
ENSG00000162419	1	28985244	29055865	204	30	361194	0.83997	0.20046	GMEB1
ENSG00000198492	1	29053133	29106287	161	46	361194	1.2257	0.11015	YTHDF2
ENSG00000116329	1	29128654	29200208	260	34	361194	4.7231	1.1617e-06	OPRD1
ENSG00000159023	1	29203603	29456553	740	47	361194	4.3966	5.4982e-06	EPB41
ENSG00000253304	1	29435940	29460447	76	21	361194	3.6739	0.00011942	TMEM200B
ENSG00000116350	1	29464255	29518499	168	35	361194	5.4067	3.2105e-08	SRSF4
ENSG00000116353	1	29509385	29567454	201	35	361194	3.9226	4.3806e-05	MECR
ENSG00000060656	1	29553028	29663325	397	63	361194	3.1525	0.00080937	PTPRU
ENSG00000162510	1	31174124	31206434	161	16	361194	-0.057915	0.52309	MATN1
ENSG00000162511	1	31195316	31240667	119	36	361193	2.0064	0.022409	LAPTM5
ENSG00000162512	1	31332314	31391608	227	74	361194	1.096	0.13655	SDC3
ENSG00000134644	1	31394353	31548838	599	37	361194	1.9736	0.024212	PUM1
ENSG00000084628	1	31642592	31722401	252	32	361194	1.2567	0.10442	NKAIN1
ENSG00000060688	1	31722417	31779662	157	32	361194	1.6124	0.053432	SNRNP40
ENSG00000121766	1	31759842	31847783	206	37	361194	1.4441	0.074358	ZCCHC17
ENSG00000121769	1	31828472	31859697	109	16	361194	1.2823	0.099864	FABP3
ENSG00000168528	1	31872412	31917525	174	34	361194	1.4098	0.079303	SERINC2
ENSG00000268950	1	31892192	31912614	85	30	361194	1.0054	0.15736	AC114494.1
ENSG00000142910	1	32032116	32063288	79	37	361194	0.25862	0.39797	TINAGL1
ENSG00000121764	1	32073287	32108119	63	21	361194	1.5344	0.062461	HCRTR1
ENSG00000162517	1	32085463	32120497	63	22	361194	1.4964	0.067272	PEF1
ENSG00000084636	1	32107848	32179920	200	58	361194	1.5382	0.062002	COL16A1
ENSG00000121753	1	32182718	32240494	205	25	361194	0.70331	0.24093	BAI2
ENSG00000134668	1	32246023	32291652	169	27	361194	0.26358	0.39605	SPOCD1
ENSG00000184007	1	32362022	32420457	167	40	361194	1.3955	0.081432	PTP4A2
ENSG00000212673	1	32369174	32390745	66	21	361194	1.1667	0.12167	AL136115.1
ENSG00000121774	1	32469430	32536451	130	62	361194	2.8736	0.002029	KHDRBS1
ENSG00000121775	1	32527632	32578467	130	27	361194	0.82205	0.20552	TMEM39B
ENSG00000025800	1	32563639	32652169	246	36	361194	0.91872	0.17912	KPNA6
ENSG00000084652	1	32635287	32673886	121	32	361194	1.4398	0.07496	TXLNA
ENSG00000160050	1	32655987	32680988	79	27	361194	1.5661	0.058663	CCDC28B
ENSG00000160051	1	32661236	32684288	80	33	361194	1.9041	0.028448	IQCC
ENSG00000222046	1	32664695	32691797	96	31	361194	1.7586	0.039323	DCDC2B
ENSG00000160055	1	32670073	32697972	96	28	361194	1.5477	0.060842	TMEM234
ENSG00000084623	1	32677529	32707205	96	20	361194	0.55037	0.29103	EIF3I
ENSG00000183615	1	32702834	32724457	70	15	361194	-0.067898	0.52707	FAM167B
ENSG00000182866	1	32706840	32761766	139	52	361194	0.14209	0.44351	LCK
ENSG00000116478	1	32747687	32809236	111	67	361194	2.71	0.0033638	HDAC1
ENSG00000175130	1	32789433	32811980	40	31	361194	2.308	0.010499	MARCKSL1
ENSG00000162526	1	32807122	32839913	52	38	361194	2.1117	0.017354	TSSK3
ENSG00000225828	1	32816871	32839879	31	22	361194	2.0193	0.021729	FAM229A
ENSG00000160058	1	32820704	32870332	90	57	361194	2.2832	0.011211	BSDC1
ENSG00000254553	1	32920658	33076393	503	29	361194	0.97337	0.16518	RP1-27O5.3
ENSG00000273274	1	32920670	32972287	134	28	361194	0.67198	0.2508	ZBTB8B
ENSG00000160062	1	32995028	33081540	299	23	361194	1.0759	0.14098	ZBTB8A
ENSG00000176261	1	33055773	33126504	265	24	361194	2.0478	0.020288	ZBTB8OS
ENSG00000162521	1	33106743	33161812	184	23	361194	1.9475	0.025736	RBBP4
ENSG00000162520	1	33135507	33179197	129	23	361194	1.8718	0.030616	SYNC
ENSG00000162522	1	33197486	33250571	142	46	361193	-0.0037997	0.50152	KIAA1522
ENSG00000134684	1	33230840	33293754	197	36	361194	-0.56703	0.71465	YARS
ENSG00000116497	1	33272368	33334476	177	39	361194	-0.37796	0.64727	S100PBP
ENSG00000160097	1	33317869	33348083	84	25	361194	0.43787	0.33074	FNDC5
ENSG00000121905	1	33341595	33374042	95	33	361194	1.7032	0.044263	HPCA
ENSG00000121900	1	33350195	33377039	68	22	361194	1.5458	0.061075	TMEM54
ENSG00000116514	1	33392046	33440286	176	29	361194	0.7034	0.2409	RNF19B
ENSG00000267885	1	33429268	33449642	69	14	361194	0.50807	0.3057	FKSG48
ENSG00000004455	1	33463585	33556597	299	30	361194	1.3043	0.096062	AK2
ENSG00000142920	1	33536705	33596131	195	35	361194	1.2035	0.11439	ADC
ENSG00000116525	1	33601003	33657660	171	37	361194	1.5031	0.066402	TRIM62
ENSG00000160094	1	33712146	33776320	185	40	361194	1.5593	0.059459	ZNF362
ENSG00000184389	1	33762367	33796699	135	28	361194	1.5912	0.055784	A3GALT2
ENSG00000134686	1	33779224	33906653	479	40	361194	0.87784	0.19001	PHC2
ENSG00000121903	1	33928246	33972107	90	30	361194	1.3614	0.086696	ZSCAN20
ENSG00000121904	1	33969609	34641443	2436	245	361194	-1.3659	0.91402	CSMD2
ENSG00000176256	1	34316076	34340392	56	25	361194	-2.0211	0.97837	HMGB4
ENSG00000142698	1	34622484	34694732	342	55	361194	0.76154	0.22317	C1orf94
ENSG00000163866	1	35168338	35335417	745	113	361194	8.2903	5.6485e-17	SMIM12
ENSG00000189280	1	35210648	35234113	127	32	361194	3.5439	0.00019716	GJB5
ENSG00000189433	1	35215342	35239325	132	27	361194	3.5702	0.00017835	GJB4
ENSG00000188910	1	35236790	35261970	118	25	361193	6.1094	5e-10	GJB3
ENSG00000187513	1	35248599	35271348	115	25	361193	6.1094	5e-10	GJA4
ENSG00000116544	1	35321037	35405186	192	56	361193	2.0004	0.022731	DLGAP3
ENSG00000271741	1	35437134	35507342	206	14	361194	1.0765	0.14086	RP11-244H3.4
ENSG00000243749	1	35437136	35460954	81	10	361194	1.051	0.14662	ZMYM6NB
ENSG00000163867	1	35439523	35507569	198	14	361194	1.0844	0.13909	ZMYM6
ENSG00000197056	1	35515387	35591460	167	21	361194	1.2617	0.10353	ZMYM1
ENSG00000116560	1	35631979	35668749	158	16	361194	0.11073	0.45591	SFPQ
ENSG00000146463	1	35724568	35897659	446	37	361194	0.17711	0.42971	ZMYM4
ENSG00000142687	1	35889091	36033551	374	38	361194	0.67958	0.24838	KIAA0319L
ENSG00000020129	1	36013074	36042875	65	18	361194	0.19462	0.42285	NCDN
ENSG00000116819	1	36028971	36070929	104	26	361194	-0.33303	0.63044	TFAP2E
ENSG00000126067	1	36057185	36117445	115	32	361194	0.32114	0.37405	PSMB2
ENSG00000142686	1	36169476	36195073	57	17	361194	0.71518	0.23725	C1orf216
ENSG00000092853	1	36175819	36245568	155	28	361194	0.48894	0.31244	CLSPN
ENSG00000134698	1	36263773	36333491	151	36	361194	0.74339	0.22862	AGO4
ENSG00000092847	1	36325409	36405211	199	42	361194	1.7373	0.041167	AGO1
ENSG00000126070	1	36386319	36548101	290	42	361194	1.7954	0.036296	AGO3
ENSG00000092850	1	36539676	36563876	51	19	361194	0.96713	0.16674	TEKT2
ENSG00000116863	1	36544476	36569533	60	21	361194	0.69469	0.24363	ADPRHL2
ENSG00000171812	1	36550837	36600821	116	37	361194	0.35631	0.3608	COL8A2
ENSG00000054116	1	36592173	36625098	62	17	361194	0.1974	0.42176	TRAPPC3
ENSG00000116871	1	36611180	36656450	89	20	361194	-0.78862	0.78483	MAP7D1
ENSG00000054118	1	36680017	36780958	196	39	361194	4.4285	4.7441e-06	THRAP3
ENSG00000214193	1	36761988	36800484	89	30	361194	4.185	1.4259e-05	SH3D21
ENSG00000142694	1	36777632	36799755	58	24	361194	3.5956	0.0001618	EVA1B
ENSG00000116883	1	36779335	36804822	65	27	361194	3.9087	4.6392e-05	RP11-268J15.5
ENSG00000196182	1	36795225	36861497	171	38	361194	3.8925	4.9601e-05	STK40
ENSG00000181817	1	36846839	36873493	146	17	361194	1.1661	0.12179	LSM10
ENSG00000116885	1	36871428	36926086	334	16	361194	1.5357	0.062309	OSCP1
ENSG00000116898	1	36911319	36940038	152	20	361194	1.497	0.067201	MRPS15
ENSG00000119535	1	36921644	36958879	157	37	361194	0.89807	0.18457	CSF3R
ENSG00000163873	1	37251128	37509730	763	103	361194	-0.48233	0.68521	GRIK3
ENSG00000163874	1	37930153	37959980	102	35	361194	0.80839	0.20943	ZC3H12A
ENSG00000163875	1	37948176	37990375	172	35	361194	0.70955	0.23899	MEAF6
ENSG00000163877	1	37990050	38029903	134	33	361193	1.5828	0.056729	SNIP1
ENSG00000163879	1	38012520	38042458	118	32	361194	1.1471	0.12568	DNALI1
ENSG00000134697	1	38022417	38071536	179	42	361194	1.1633	0.12236	GNL2
ENSG00000169218	1	38066951	38110595	163	38	361194	0.78513	0.21619	RSPO1
ENSG00000116922	1	38137242	38167914	134	23	361194	0.43805	0.33068	C1orf109
ENSG00000134690	1	38148090	38185391	181	21	361194	0.46199	0.32204	CDCA8
ENSG00000183317	1	38169552	38240805	349	38	361194	2.7924	0.0026159	EPHA10
ENSG00000185090	1	38249474	38276809	70	22	361194	4.2285	1.1765e-05	MANEAL
ENSG00000196449	1	38258616	38283857	48	17	361194	3.5909	0.00016478	YRDC
ENSG00000197982	1	38262651	38285126	46	16	361194	3.4751	0.00025529	C1orf122
ENSG00000188786	1	38265239	38335292	187	41	361194	4.1146	1.9396e-05	MTF1
ENSG00000230610	1	38282232	38303886	68	21	361194	4.267	9.9071e-06	AL929472.1
ENSG00000204084	1	38316369	38422729	368	46	361194	4.1351	1.7738e-05	INPP5B
ENSG00000183431	1	38412647	38466593	193	46	361194	3.9336	4.1845e-05	SF3A3
ENSG00000183386	1	38452442	38481278	105	42	361193	2.9843	0.0014213	FHL3
ENSG00000183520	1	38464930	38500496	115	39	361193	1.2873	0.098993	UTP11L
ENSG00000185668	1	38499523	38522450	77	17	361194	-1.1121	0.86695	POU3F1
ENSG00000116954	1	39293870	39335495	130	33	361194	1.293	0.098002	RRAGC
ENSG00000214114	1	39318636	39357289	138	24	361194	0.73797	0.23027	MYCBP
ENSG00000131233	1	39320175	39357289	131	23	361194	0.65442	0.25642	GJA9
ENSG00000158315	1	39341479	39417471	324	43	361193	-0.06072	0.52421	RHBDL2
ENSG00000174574	1	39446895	39481731	174	19	361194	0.24788	0.40211	AKIRIN1
ENSG00000168653	1	39481990	39510308	117	20	361194	0.21473	0.41499	NDUFS5
ENSG00000127603	1	39536988	39962849	1339	64	361194	4.521	3.0775e-06	MACF1
ENSG00000255103	1	39866151	39892154	86	26	361194	4.5825	2.2976e-06	KIAA0754
ENSG00000183682	1	39947318	40001607	202	49	361194	2.9217	0.0017405	BMP8A
ENSG00000090621	1	40016488	40052462	132	34	361194	2.4487	0.0071683	PABPC4
ENSG00000163909	1	40079825	40115617	138	45	361194	2.7203	0.0032608	HEYL
ENSG00000116981	1	40114793	40147710	111	27	361194	1.75	0.040056	NT5C1A
ENSG00000116983	1	40134320	40167361	156	30	361194	1.8277	0.033798	HPCAL4
ENSG00000084072	1	40147854	40239586	371	64	361194	1.841	0.032811	PPIE
ENSG00000116985	1	40212854	40264533	280	28	361194	0.21952	0.41312	BMP8B
ENSG00000198754	1	40225195	40247020	82	21	361194	0.51591	0.30296	OXCT2
ENSG00000043514	1	40296723	40359183	285	26	361194	3.1652	0.00077494	TRIT1
ENSG00000116990	1	40351098	40377928	111	30	361194	3.5234	0.00021299	MYCL
ENSG00000168389	1	40410802	40445638	104	33	361193	3.4296	0.00030228	MFSD2A
ENSG00000131236	1	40495905	40548321	186	18	361194	2.4422	0.0072994	CAP1
ENSG00000131238	1	40528379	40573375	134	33	361194	2.9731	0.0014743	PPT1
ENSG00000117000	1	40617045	40716593	231	53	361194	1.2542	0.10489	RLF
ENSG00000188800	1	40701619	40727363	67	30	361193	1.7099	0.04364	TMCO2
ENSG00000084073	1	40713779	40769856	155	39	361194	1.5958	0.055261	ZMPSTE24
ENSG00000049089	1	40756159	40793488	174	28	361194	1.6002	0.054776	COL9A2
ENSG00000084070	1	40800522	40898998	315	48	361194	4.3626	6.4258e-06	SMAP2
ENSG00000187801	1	40905774	40939390	202	44	361193	0.89829	0.18452	ZFP69B
ENSG00000187815	1	40932887	40972015	171	28	361194	-0.23135	0.59148	ZFP69
ENSG00000164002	1	40964413	40992228	151	23	361194	-0.28857	0.61355	EXO5
ENSG00000117010	1	40987233	41023841	223	22	361194	-0.39216	0.65253	ZNF684
ENSG00000117016	1	41076351	41141329	236	46	361194	0.79943	0.21202	RIMS3
ENSG00000066136	1	41147320	41247275	304	38	361194	1.8084	0.035275	NFYC
ENSG00000117013	1	41239684	41316124	291	61	361194	1.3925	0.081886	KCNQ4
ENSG00000179862	1	41316729	41338018	149	27	361194	1.5903	0.055885	CITED4
ENSG00000171793	1	41435007	41488235	214	42	361194	2.6465	0.0040665	CTPS1
ENSG00000171790	1	41471269	41498909	123	28	361194	2.7883	0.0026489	SLFNL1
ENSG00000010803	1	41482872	41717826	807	47	361194	2.8013	0.0025447	SCMH1
ENSG00000204060	1	41817594	41859262	154	45	361194	1.5318	0.062788	FOXO6
ENSG00000127129	1	41934446	41960344	124	32	361194	-0.64461	0.74041	EDN2
ENSG00000127124	1	41962036	42511596	1758	119	361194	-1.0371	0.85016	HIVEP3
ENSG00000044012	1	42609092	42631495	74	25	361194	-0.31717	0.62444	GUCA2B
ENSG00000197273	1	42618362	42640389	79	23	361194	-0.083234	0.53317	GUCA2A
ENSG00000198815	1	42632210	42811548	403	67	361194	0.31176	0.37761	FOXJ3
ENSG00000177181	1	42836466	42898249	255	20	361194	-1.0732	0.8584	RIMKLA
ENSG00000066185	1	42886000	42931938	176	18	361194	-1.242	0.89288	ZMYND12
ENSG00000127125	1	42911788	42949056	138	15	361194	-0.45847	0.67669	PPCS
ENSG00000186409	1	42919001	43130335	843	31	361194	-0.33375	0.63071	CCDC30
ENSG00000171960	1	43114096	43152429	102	24	361194	0.55089	0.29086	PPIH
ENSG00000065978	1	43138098	43178020	129	27	361194	1.1627	0.12247	YBX1
ENSG00000164007	1	43188764	43215925	76	26	361194	-0.38013	0.64808	CLDN19
ENSG00000117385	1	43202006	43242755	122	37	361194	-0.3052	0.61989	LEPRE1
ENSG00000164008	1	43222940	43273968	159	42	361194	-0.12836	0.55107	C1orf50
ENSG00000177868	1	43262723	43292954	118	32	361194	-1.0849	0.86102	CCDC23
ENSG00000164010	1	43272795	43320660	153	44	361194	-0.12079	0.54807	ERMAP
ENSG00000164011	1	43302280	43328148	72	20	361194	1.654	0.049065	ZNF691
ENSG00000117394	1	43381052	43434530	273	32	361194	2.7741	0.0027677	SLC2A1
ENSG00000186973	1	43600824	43632067	197	28	361194	-0.092669	0.53692	FAM183A
ENSG00000117395	1	43619846	43746607	596	43	361194	-0.91915	0.82099	EBNA1BP2
ENSG00000243710	1	43627820	43730029	475	47	361194	-1.0478	0.85264	WDR65
ENSG00000179178	1	43725665	43749673	91	24	361194	-0.39435	0.65334	TMEM125
ENSG00000253313	1	43737554	43761288	73	23	361193	-0.68091	0.75204	C1orf210
ENSG00000066056	1	43756664	43798779	84	35	361194	1.2471	0.10617	TIE1
ENSG00000117400	1	43793478	43828443	73	22	361194	1.3861	0.082864	MPL
ENSG00000117399	1	43814626	43838874	51	18	361194	1.1799	0.11903	CDC20
ENSG00000066322	1	43819068	43843696	60	16	361194	1.2419	0.10714	ELOVL1
ENSG00000159479	1	43839588	43865479	70	20	361194	1.361	0.086764	MED8
ENSG00000198198	1	43845553	43928321	216	36	361194	1.5488	0.060718	SZT2
ENSG00000178922	1	43906824	43929660	66	22	361194	1.5355	0.062326	HYI
ENSG00000142949	1	43980858	44099343	386	44	361194	3.4436	0.00028702	PTPRF
ENSG00000066135	1	44105829	44181186	191	37	361194	3.278	0.00052272	KDM4A
ENSG00000126091	1	44161495	44406831	698	51	361194	3.0942	0.00098669	ST3GAL3
ENSG00000117407	1	44388992	44412913	63	16	361194	1.1404	0.12706	ARTN
ENSG00000117408	1	44402611	44443694	71	21	361194	1.7668	0.038632	IPO13
ENSG00000132768	1	44425672	44449041	46	19	361194	2.4181	0.0078019	DPH2
ENSG00000117410	1	44430159	44453967	57	25	361194	2.1725	0.014909	ATP6V0B
ENSG00000117411	1	44434615	44466840	90	34	361194	1.8435	0.032629	B4GALT2
ENSG00000159214	1	44447031	44472200	81	25	361194	0.63707	0.26204	CCDC24
ENSG00000196517	1	44447172	44507139	192	54	361194	0.12279	0.45114	SLC6A9
ENSG00000171872	1	44574522	44610812	150	35	361194	0.17261	0.43148	KLF17
ENSG00000178028	1	44669127	44696353	64	29	361194	1.1782	0.11936	DMAP1
ENSG00000117419	1	44676742	44830932	368	49	361194	0.31239	0.37737	ERI3
ENSG00000187147	1	44860866	45127396	1002	124	361194	0.28368	0.38833	RNF220
ENSG00000126106	1	45090910	45150227	243	28	361194	0.40648	0.34219	TMEM53
ENSG00000198520	1	45130364	45201263	327	75	361194	3.9398	4.0782e-05	C1orf228
ENSG00000142945	1	45195490	45243439	242	39	361194	2.9981	0.0013585	KIF2C
ENSG00000142937	1	45230923	45254451	86	22	361194	3.3483	0.00040648	RPS8
ENSG00000142959	1	45239257	45263377	95	21	361194	3.1492	0.00081863	BEST4
ENSG00000173846	1	45255897	45281662	120	22	361194	2.5767	0.0049868	PLK3
ENSG00000188396	1	45261585	45282957	99	20	361194	2.0948	0.018093	TCTEX1D4
ENSG00000222009	1	45264154	45291257	140	30	361194	2.5143	0.0059631	BTBD19
ENSG00000117425	1	45275516	45318735	201	33	361194	3.2395	0.0005986	PTCH2
ENSG00000070785	1	45306450	45462282	717	30	361194	4.317	7.9081e-06	EIF2B3
ENSG00000126107	1	45458212	45487001	112	24	361194	5.8296	2.7781e-09	HECTD3
ENSG00000126088	1	45467819	45491247	85	22	361194	6.0119	9.1703e-10	UROD
ENSG00000162415	1	45472071	45781881	955	52	361194	4.7587	9.7443e-07	ZSWIM5
ENSG00000186603	1	45782545	45804347	50	30	361194	7.8327	2.387e-15	HPDL
ENSG00000132781	1	45784835	45816142	84	33	361194	7.2648	1.8685e-13	MUTYH
ENSG00000132773	1	45795342	45819647	70	23	361194	7.5865	1.6431e-14	TOE1
ENSG00000070759	1	45799555	45966872	464	35	361194	6.9594	1.709e-12	TESK2
ENSG00000236624	1	45949538	45975751	80	22	361194	6.1094	5e-10	CCDC163P
ENSG00000132763	1	45955725	45986739	85	21	361194	6.1094	5e-10	MMACHC
ENSG00000117450	1	45966708	45998719	86	24	361194	7.7559	4.3854e-15	PRDX1
ENSG00000117448	1	46006215	46045721	165	24	361194	7.8357	2.3315e-15	AKR1A1
